y00,y01,y02,y03,y04,y05,y06,y10,y11,y12,y13,y14,y15,y16,y20,y21,y22,y23,y24,y25,y26,y30,y31,y32,y33,y34,y35,y36
0.043281020,-0.276593856,0.697063313,-0.632372135,-0.260086233,0.503029930,0.393439678,0.107924709,-0.465988761,0.785653833,-0.268923223,-0.568030581,0.104372349,0.532102919,0.208458657,-0.649268976,0.698235804,0.165481440,-0.550616652,-0.333184382,0.277454044,0.340294565,-0.774316316,0.442333285,0.498732756,-0.249804480,-0.540606379,-0.154715478
0.043163148,-0.276055877,0.696480161,-0.633367725,-0.258300145,0.504195257,0.391852151,0.107666030,-0.465287841,0.785604006,-0.270695799,-0.567326480,0.106583567,0.532453425,0.208027106,-0.648604153,0.698977623,0.163605584,-0.551467292,-0.331374139,0.279524743,0.339701283,-0.773944621,0.443821490,0.497560917,-0.251810240,-0.540362133,-0.152378932
0.043045550,-0.275518542,0.695895848,-0.634359725,-0.256511559,0.505353693,0.390257701,0.107407840,-0.464587176,0.785551467,-0.272466357,-0.566615882,0.108793138,0.532793574,0.207596175,-0.647938665,0.699715930,0.161728251,-0.552310750,-0.329558254,0.281589565,0.339108552,-0.773571083,0.445306863,0.496383913,-0.253812378,-0.540107954,-0.150038977
0.042928225,-0.274981852,0.695310379,-0.635348135,-0.254720496,0.506505226,0.388656359,0.107150139,-0.463886768,0.785496220,-0.274234886,-0.565898798,0.111001029,0.533123362,0.207165863,-0.647272518,0.700450726,0.159849459,-0.553147017,-0.327736761,0.283648468,0.338516371,-0.773195706,0.446789396,0.495201759,-0.255810868,-0.539843851,-0.147695664
0.042811172,-0.274445807,0.694723759,-0.636332951,-0.252926973,0.507649843,0.387048156,0.106892927,-0.463186620,0.785438271,-0.276001375,-0.565175240,0.113207205,0.533442785,0.206736169,-0.646605715,0.701182010,0.157969227,-0.553976087,-0.325909693,0.285701412,0.337924742,-0.772818497,0.448269083,0.494014469,-0.257805681,-0.539569830,-0.145349046
0.042694391,-0.273910407,0.694135994,-0.637314174,-0.251131010,0.508787531,0.385433121,0.106636202,-0.462486733,0.785377624,-0.277765811,-0.564445218,0.115411635,0.533751841,0.206307094,-0.645938261,0.701909784,0.156087572,-0.554797951,-0.324077081,0.287748353,0.337333665,-0.772439460,0.449745916,0.492822058,-0.259796791,-0.539285900,-0.142999178
0.042577881,-0.273375653,0.693547089,-0.638291800,-0.249332625,0.509918278,0.383811287,0.106379966,-0.461787111,0.785314284,-0.279528185,-0.563708747,0.117614284,0.534050527,0.205878638,-0.645270160,0.702634047,0.154204513,-0.555612602,-0.322238960,0.289789251,0.336743141,-0.772058600,0.451219889,0.491624542,-0.261784171,-0.538992068,-0.140646113
0.042461643,-0.272841545,0.692957048,-0.639265828,-0.247531837,0.511042071,0.382182683,0.106124216,-0.461087755,0.785248256,-0.281288483,-0.562965835,0.119815118,0.534338840,0.205450801,-0.644601417,0.703354801,0.152320066,-0.556420032,-0.320395362,0.291824065,0.336153171,-0.771675922,0.452690995,0.490421935,-0.263767792,-0.538688343,-0.138289904
0.042345675,-0.272308084,0.692365879,-0.640236258,-0.245728666,0.512158899,0.380547342,0.105868952,-0.460388668,0.785179545,-0.283046695,-0.562216497,0.122014106,0.534616779,0.205023581,-0.643932035,0.704072044,0.150434249,-0.557220234,-0.318546321,0.293852754,0.335563756,-0.771291430,0.454159226,0.489214252,-0.265747628,-0.538374734,-0.135930603
0.042229977,-0.271775269,0.691773584,-0.641203086,-0.243923130,0.513268749,0.378905294,0.105614174,-0.459689852,0.785108156,-0.284802809,-0.561460743,0.124211213,0.534884339,0.204596981,-0.643262020,0.704785778,0.148547081,-0.558013202,-0.316691869,0.295875277,0.334974897,-0.770905131,0.455624576,0.488001509,-0.267723653,-0.538051249,-0.133568266
0.042114548,-0.271243102,0.691180171,-0.642166312,-0.242115247,0.514371609,0.377256570,0.105359882,-0.458991309,0.785034094,-0.286556815,-0.560698586,0.126406407,0.535141521,0.204170998,-0.642591376,0.705496004,0.146658580,-0.558798927,-0.314832041,0.297891592,0.334386594,-0.770517028,0.457087038,0.486783720,-0.269695839,-0.537717896,-0.131202944
0.041999388,-0.270711583,0.690585643,-0.643125935,-0.240305038,0.515467468,0.375601202,0.105106074,-0.458293043,0.784957363,-0.288308700,-0.559930038,0.128599655,0.535388321,0.203745633,-0.641920106,0.706202721,0.144768762,-0.559577403,-0.312966869,0.299901660,0.333798848,-0.770127127,0.458546605,0.485560901,-0.271664158,-0.537374685,-0.128834693
0.041884497,-0.270180712,0.689990006,-0.644081952,-0.238492520,0.516556314,0.373939221,0.104852751,-0.457595055,0.784877969,-0.290058454,-0.559155110,0.130790923,0.535624739,0.203320887,-0.641248216,0.706905931,0.142877646,-0.560348623,-0.311096386,0.301905440,0.333211660,-0.769735433,0.460003269,0.484333068,-0.273628586,-0.537021625,-0.126463565
0.041769874,-0.269650489,0.689393266,-0.645034363,-0.236677713,0.517638134,0.372270659,0.104599911,-0.456897347,0.784795917,-0.291806065,-0.558373816,0.132980178,0.535850772,0.202896758,-0.640575709,0.707605633,0.140985250,-0.561112580,-0.309220628,0.303902891,0.332625031,-0.769341951,0.461457026,0.483100234,-0.275589094,-0.536658725,-0.124089613
0.041655519,-0.269120915,0.688795427,-0.645983165,-0.234860635,0.518712918,0.370595548,0.104347555,-0.456199923,0.784711212,-0.293551523,-0.557586166,0.135167388,0.536066421,0.202473247,-0.639902590,0.708301828,0.139091591,-0.561869268,-0.307339626,0.305893974,0.332038962,-0.768946686,0.462907866,0.481862415,-0.277545656,-0.536285994,-0.121712893
0.041541431,-0.268591991,0.688196494,-0.646928358,-0.233041306,0.519780654,0.368913918,0.104095681,-0.455502783,0.784623858,-0.295294816,-0.556792174,0.137352520,0.536271683,0.202050353,-0.639228863,0.708994518,0.137196688,-0.562618679,-0.305453414,0.307878649,0.331453452,-0.768549643,0.464355785,0.480619628,-0.279498246,-0.535903443,-0.119333456
0.041427609,-0.268063716,0.687596474,-0.647869941,-0.231219743,0.520841331,0.367225803,0.103844289,-0.454805931,0.784533861,-0.297035932,-0.555991852,0.139535541,0.536466558,0.201628077,-0.638554532,0.709683702,0.135300557,-0.563360808,-0.303562027,0.309856875,0.330868504,-0.768150826,0.465800775,0.479371887,-0.281446838,-0.535511081,-0.116951358
0.041314054,-0.267536091,0.686995370,-0.648807912,-0.229395967,0.521894937,0.365531234,0.103593379,-0.454109369,0.784441226,-0.298774862,-0.555185213,0.141716418,0.536651045,0.201206418,-0.637879602,0.710369382,0.133403217,-0.564095648,-0.301665499,0.311828614,0.330284118,-0.767750241,0.467242830,0.478119207,-0.283391403,-0.535108918,-0.114566652
0.041200764,-0.267009117,0.686393189,-0.649742269,-0.227569996,0.522941462,0.363830242,0.103342950,-0.453413098,0.784345957,-0.300511593,-0.554372268,0.143895119,0.536825145,0.200785376,-0.637204078,0.711051557,0.131504685,-0.564823192,-0.299763862,0.313793824,0.329700295,-0.767347893,0.468681942,0.476861604,-0.285331918,-0.534696964,-0.112179390
0.041087740,-0.266482793,0.685789935,-0.650673012,-0.225741848,0.523980894,0.362122861,0.103093001,-0.452717123,0.784248060,-0.302246116,-0.553553030,0.146071611,0.536988857,0.200364952,-0.636527962,0.711730229,0.129604979,-0.565543435,-0.297857151,0.315752469,0.329117034,-0.766943787,0.470118106,0.475599094,-0.287268355,-0.534275231,-0.109789629
0.040974980,-0.265957121,0.685185613,-0.651600140,-0.223911543,0.525013223,0.360409122,0.102843532,-0.452021443,0.784147540,-0.303978418,-0.552727513,0.148245861,0.537142180,0.199945144,-0.635851260,0.712405398,0.127704117,-0.566256371,-0.295945400,0.317704507,0.328534338,-0.766537927,0.471551315,0.474331692,-0.289200687,-0.533843727,-0.107397420
0.040862484,-0.265432100,0.684580229,-0.652523650,-0.222079100,0.526038438,0.358689058,0.102594542,-0.451326063,0.784044402,-0.305708490,-0.551895728,0.150417838,0.537285116,0.199525953,-0.635173976,0.713077066,0.125802117,-0.566961993,-0.294028643,0.319649900,0.327952207,-0.766130320,0.472981562,0.473059413,-0.291128890,-0.533402465,-0.105002819
0.040750253,-0.264907730,0.683973787,-0.653443543,-0.220244537,0.527056527,0.356962701,0.102346031,-0.450630983,0.783938651,-0.307436320,-0.551057689,0.152587508,0.537417665,0.199107378,-0.634496114,0.713745232,0.123898996,-0.567660295,-0.292106914,0.321588610,0.327370641,-0.765720969,0.474408841,0.471782274,-0.293052937,-0.532951454,-0.102605879
0.040638284,-0.264384013,0.683366294,-0.654359817,-0.218407873,0.528067482,0.355230083,0.102097999,-0.449936207,0.783830291,-0.309161897,-0.550213408,0.154754840,0.537539827,0.198689420,-0.633817678,0.714409898,0.121994771,-0.568351273,-0.290180247,0.323520597,0.326789642,-0.765309880,0.475833145,0.470500289,-0.294972802,-0.532490706,-0.100206654
0.040526579,-0.263860948,0.682757753,-0.655272471,-0.216569128,0.529071290,0.353491238,0.101850444,-0.449241737,0.783719329,-0.310885211,-0.549362898,0.156919801,0.537651604,0.198272078,-0.633138673,0.715071065,0.120089461,-0.569034919,-0.288248676,0.325445823,0.326209210,-0.764897058,0.477254469,0.469213475,-0.296888460,-0.532020233,-0.097805197
0.040415136,-0.263338537,0.682148171,-0.656181505,-0.214728319,0.530067943,0.351746197,0.101603367,-0.448547574,0.783605769,-0.312606251,-0.548506172,0.159082358,0.537752996,0.197855352,-0.632459103,0.715728733,0.118183083,-0.569711229,-0.286312236,0.327364249,0.325629346,-0.764482508,0.478672805,0.467921847,-0.298799884,-0.531540046,-0.095401564
0.040303954,-0.262816778,0.681537552,-0.657086916,-0.212885466,0.531057428,0.349994994,0.101356766,-0.447853721,0.783489616,-0.314325006,-0.547643243,0.161242480,0.537844004,0.197439242,-0.631778972,0.716382903,0.116275654,-0.570380198,-0.284370962,0.329275838,0.325050050,-0.764066235,0.480088148,0.466625421,-0.300707048,-0.531050155,-0.092995807
0.040193034,-0.262295673,0.680925902,-0.657988704,-0.211040588,0.532039738,0.348237661,0.101110641,-0.447160181,0.783370875,-0.316041466,-0.546774125,0.163400135,0.537924631,0.197023748,-0.631098284,0.717033577,0.114367193,-0.571041819,-0.282424887,0.331180551,0.324471323,-0.763648243,0.481500491,0.465324212,-0.302609929,-0.530550574,-0.090587982
0.040082376,-0.261775221,0.680313225,-0.658886868,-0.209193703,0.533014861,0.346474231,0.100864992,-0.446466955,0.783249552,-0.317755620,-0.545898829,0.165555290,0.537994877,0.196608870,-0.630417044,0.717680755,0.112457717,-0.571696088,-0.280474046,0.333078351,0.323893167,-0.763228539,0.482909828,0.464018238,-0.304508499,-0.530041314,-0.088178141
0.039971977,-0.261255424,0.679699526,-0.659781408,-0.207344831,0.533982788,0.344704738,0.100619818,-0.445774046,0.783125651,-0.319467457,-0.545017370,0.167707914,0.538054745,0.196194607,-0.629735256,0.718324438,0.110547244,-0.572343000,-0.278518473,0.334969200,0.323315581,-0.762807126,0.484316152,0.462707512,-0.306402733,-0.529522387,-0.085766340
0.039861839,-0.260736281,0.679084812,-0.660672322,-0.205493990,0.534943508,0.342929214,0.100375118,-0.445081455,0.782999178,-0.321176967,-0.544129761,0.169857974,0.538104237,0.195780959,-0.629052923,0.718964627,0.108635790,-0.572982549,-0.276558203,0.336853060,0.322738567,-0.762384011,0.485719458,0.461392052,-0.308292607,-0.528993805,-0.083352632
0.039751960,-0.260217793,0.678469086,-0.661559610,-0.203641200,0.535897013,0.341147692,0.100130892,-0.444389186,0.782870137,-0.322884139,-0.543236014,0.172005439,0.538143355,0.195367927,-0.628370051,0.719601323,0.106723375,-0.573614730,-0.274593272,0.338729893,0.322162125,-0.761959197,0.487119739,0.460071874,-0.310178094,-0.528455581,-0.080937071
0.039642340,-0.259699960,0.677852354,-0.662443270,-0.201786478,0.536843292,0.339360206,0.099887139,-0.443697240,0.782738535,-0.324588963,-0.542336144,0.174150278,0.538172102,0.194955509,-0.627686643,0.720234528,0.104810014,-0.574239539,-0.272623712,0.340599664,0.321586255,-0.761532690,0.488516989,0.458746992,-0.312059171,-0.527907728,-0.078519711
0.039532979,-0.259182782,0.677234622,-0.663323303,-0.199929843,0.537782336,0.337566790,0.099643860,-0.443005619,0.782604376,-0.326291428,-0.541430164,0.176292457,0.538190480,0.194543706,-0.627002704,0.720864242,0.102895727,-0.574856972,-0.270649560,0.342462334,0.321010959,-0.761104496,0.489911203,0.457417424,-0.313935810,-0.527350259,-0.076100608
0.039423876,-0.258666259,0.676615893,-0.664199707,-0.198071316,0.538714137,0.335767476,0.099401052,-0.442314326,0.782467665,-0.327991524,-0.540518087,0.178431946,0.538198492,0.194132518,-0.626318238,0.721490466,0.100980529,-0.575467022,-0.268670850,0.344317867,0.320436238,-0.760674618,0.491302373,0.456083184,-0.315807989,-0.526783185,-0.073679813
0.039315031,-0.258150393,0.675996174,-0.665072481,-0.196210914,0.539638684,0.333962298,0.099158716,-0.441623363,0.782328407,-0.329689241,-0.539599926,0.180568714,0.538196141,0.193721944,-0.625633248,0.722113202,0.099064440,-0.576069687,-0.266687617,0.346166226,0.319862091,-0.760243063,0.492690495,0.454744291,-0.317675681,-0.526206521,-0.071257383
0.039206442,-0.257635183,0.675375469,-0.665941626,-0.194348656,0.540555968,0.332151290,0.098916852,-0.440932731,0.782186609,-0.331384568,-0.538675696,0.182702728,0.538183431,0.193311985,-0.624947740,0.722732451,0.097147476,-0.576664961,-0.264699896,0.348007375,0.319288520,-0.759809834,0.494075561,0.453400758,-0.319538862,-0.525620280,-0.068833371
0.039098111,-0.257120629,0.674753784,-0.666807140,-0.192484561,0.541465981,0.330334485,0.098675458,-0.440242434,0.782042273,-0.333077495,-0.537745410,0.184833957,0.538160365,0.192902639,-0.624261717,0.723348214,0.095229654,-0.577252840,-0.262707721,0.349841277,0.318715525,-0.759374938,0.495457567,0.452052603,-0.321397507,-0.525024475,-0.066407831
0.038990036,-0.256606733,0.674131123,-0.667669023,-0.190618648,0.542368714,0.328511917,0.098434534,-0.439552472,0.781895407,-0.334768012,-0.536809081,0.186962370,0.538126947,0.192493908,-0.623575184,0.723960491,0.093310993,-0.577833320,-0.260711129,0.351667896,0.318143107,-0.758938379,0.496836506,0.450699842,-0.323251591,-0.524419120,-0.063980817
0.038882216,-0.256093493,0.673507491,-0.668527273,-0.188750935,0.543264157,0.326683620,0.098194079,-0.438862849,0.781746016,-0.336456108,-0.535866724,0.189087935,0.538083180,0.192085790,-0.622888144,0.724569285,0.091391510,-0.578406397,-0.258710153,0.353487196,0.317571267,-0.758500162,0.498212372,0.449342491,-0.325101090,-0.523804229,-0.061552384
0.038774652,-0.255580910,0.672882895,-0.669381892,-0.186881442,0.544152302,0.324849628,0.097954094,-0.438173567,0.781594103,-0.338141774,-0.534918353,0.191210622,0.538029069,0.191678285,-0.622200603,0.725174597,0.089471222,-0.578972066,-0.256704829,0.355299142,0.317000005,-0.758060293,0.499585160,0.447980565,-0.326945980,-0.523179816,-0.059122586
0.038667343,-0.255068985,0.672257338,-0.670232878,-0.185010187,0.545033142,0.323009974,0.097714577,-0.437484627,0.781439675,-0.339824998,-0.533963980,0.193330399,0.537964619,0.191271394,-0.621512563,0.725776428,0.087550146,-0.579530325,-0.254695193,0.357103697,0.316429322,-0.757618775,0.500954864,0.446614083,-0.328786236,-0.522545894,-0.056691477
0.038560288,-0.254557718,0.671630825,-0.671080230,-0.183137190,0.545906666,0.321164694,0.097475527,-0.436796032,0.781282737,-0.341505772,-0.533003621,0.195447234,0.537889832,0.190865116,-0.620824029,0.726374778,0.085628301,-0.580081169,-0.252681279,0.358900826,0.315859219,-0.757175615,0.502321478,0.445243059,-0.330621833,-0.521902479,-0.054259111
0.038453487,-0.254047109,0.671003363,-0.671923949,-0.181262468,0.546772867,0.319313820,0.097236945,-0.436107783,0.781123295,-0.343184085,-0.532037288,0.197561098,0.537804715,0.190459451,-0.620135006,0.726969651,0.083705703,-0.580624594,-0.250663123,0.360690495,0.315289696,-0.756730817,0.503684996,0.443867510,-0.332452748,-0.521249585,-0.051825543
0.038346940,-0.253537158,0.670374955,-0.672764033,-0.179386040,0.547631736,0.317457388,0.096998830,-0.435419883,0.780961352,-0.344859927,-0.531064997,0.199671959,0.537709272,0.190054398,-0.619445497,0.727561046,0.081782369,-0.581160597,-0.248640760,0.362472667,0.314720754,-0.756284387,0.505045412,0.442487452,-0.334278957,-0.520587226,-0.049390826
0.038240645,-0.253027866,0.669745607,-0.673600483,-0.177507926,0.548483267,0.315595431,0.096761181,-0.434732334,0.780796915,-0.346533289,-0.530086761,0.201779786,0.537603508,0.189649958,-0.618755506,0.728148965,0.079858318,-0.581689174,-0.246614226,0.364247308,0.314152393,-0.755836329,0.506402722,0.441102902,-0.336100434,-0.519915417,-0.046955015
0.038134604,-0.252519233,0.669115324,-0.674433298,-0.175628144,0.549327449,0.313727984,0.096523998,-0.434045139,0.780629989,-0.348204159,-0.529102595,0.203884549,0.537487429,0.189246131,-0.618065039,0.728733410,0.077933567,-0.582210323,-0.244583556,0.366014383,0.313584615,-0.755386649,0.507756918,0.439713877,-0.337917157,-0.519234174,-0.044518165
0.038028814,-0.252011258,0.668484111,-0.675262478,-0.173746713,0.550164276,0.311855082,0.096287279,-0.433358298,0.780460580,-0.349872528,-0.528112512,0.205986216,0.537361040,0.188842915,-0.617374098,0.729314382,0.076008132,-0.582724039,-0.242548784,0.367773857,0.313017419,-0.754935351,0.509107997,0.438320392,-0.339729101,-0.518543511,-0.042080328
0.037923276,-0.251503944,0.667851973,-0.676088022,-0.171863652,0.550993740,0.309976758,0.096051025,-0.432671814,0.780288691,-0.351538387,-0.527116527,0.208084757,0.537224347,0.188440311,-0.616682687,0.729891883,0.074082031,-0.583230320,-0.240509948,0.369525697,0.312450807,-0.754482440,0.510455952,0.436922465,-0.341536243,-0.517843444,-0.039641560
0.037817988,-0.250997288,0.667218915,-0.676909931,-0.169978979,0.551815832,0.308093047,0.095815235,-0.431985690,0.780114329,-0.353201726,-0.526114654,0.210180142,0.537077355,0.188038319,-0.615990812,0.730465914,0.072155282,-0.583729162,-0.238467083,0.371269867,0.311884780,-0.754027922,0.511800777,0.435520111,-0.343338559,-0.517133988,-0.037201915
0.037712952,-0.250491293,0.666584942,-0.677728204,-0.168092713,0.552630547,0.306203985,0.095579909,-0.431299927,0.779937500,-0.354862534,-0.525106908,0.212272339,0.536920070,0.187636939,-0.615298476,0.731036476,0.070227902,-0.584220562,-0.236420223,0.373006334,0.311319337,-0.753571802,0.513142467,0.434113347,-0.345136025,-0.516415159,-0.034761447
0.037608166,-0.249985957,0.665950059,-0.678542840,-0.166204872,0.553437875,0.304309605,0.095345045,-0.430614528,0.779758207,-0.356520802,-0.524093303,0.214361319,0.536752500,0.187236169,-0.614605684,0.731603572,0.068299908,-0.584704519,-0.234369405,0.374735064,0.310754479,-0.753114084,0.514481018,0.432702191,-0.346928618,-0.515686973,-0.032320210
0.037503629,-0.249481282,0.665314271,-0.679353840,-0.164315476,0.554237810,0.302409942,0.095110644,-0.429929493,0.779576457,-0.358176521,-0.523073853,0.216447051,0.536574650,0.186836011,-0.613912438,0.732167202,0.066371317,-0.585181028,-0.232314665,0.376456024,0.310190207,-0.752654775,0.515816422,0.431286658,-0.348716314,-0.514949445,-0.029878258
